24564	8943
24563	8942
24565	8945
9276	21721
9275	21720
9278	21725
9277	21724
9280	21727
9279	21726
13792	26971
13794	26973
13793	26972
13795	26975
13797	26977
13796	26976
13799	26979
13798	26978
3160	1433
7712	1991
7703	1990
7731	1993
7722	1992
7748	1995
7782	1999
7773	1998
15242	2861
15252	2862
15261	2863
15275	2865
15296	2868
15200	28564
11462	24239
15202	28567
15197	28560
15198	28561
15199	28563
11455	24231
11456	24232
11457	24233
15203	28568
15204	28569
11460	24236
11461	24237
20125	34208
20126	34209
20118	34200
20119	34201
20120	34202
20121	34203
20122	34205
20123	34206
20124	34207
15307	28692
15305	28690
15306	28691
15309	28696
15310	28697
15308	28695
15311	28698
15312	28699
10937	23619
10936	23618
10931	23613
10930	23612
10929	23611
10928	23610
10935	23617
10934	23616
10933	23615
10932	23614
14493	27769
14492	27768
14487	27763
14486	27762
14491	27767
14490	27766
14489	27765
14488	27764
18492	32310
18493	32311
18494	32312
18495	32313
18496	32315
18497	32317
18498	32318
12644	25611
12643	25610
12646	25613
13386	26499
12647	25615
12649	25617
12648	25616
13382	26492
13383	26493
13380	26490
13381	26491
13384	26494
13089	26140
13090	26142
13091	26144
13092	26145
13093	26146
13094	26147
13095	26148
13096	26149
8240	2051
8249	2052
8291	2057
21506	4829
8305	2059
8297	2058
21503	4825
21501	4822
21502	4823
19452	33449
19451	33448
19446	33443
19445	33441
19444	33440
19450	33447
19449	33446
19448	33445
19447	33444
6487	18445
6488	18446
6483	18440
6484	18441
6485	18442
6486	18443
6489	18448
4121	15674
4122	15675
4123	15676
4124	15677
4117	15670
4118	15671
4119	15672
4120	15673
4125	15678
4126	15679
22307	5890
19930	33990
19932	33993
19931	33992
19934	33995
19933	33994
19936	33997
19935	33996
19938	33999
19937	33998
22314	5898
22315	5899
17873	31599
17872	31598
17871	31596
17870	31595
17869	31593
17868	31592
17867	31591
17866	31590
19522	33526
19518	33520
19519	33521
19520	33523
12419	25354
22909	6688
22910	6689
22902	6680
22903	6681
22904	6683
22905	6684
22906	6685
22907	6686
22908	6687
22657	6356
22658	6357
22655	6354
22656	6355
22653	6352
22654	6353
22651	6350
22652	6351
22659	6358
17215	30872
125	10168
124	10167
123	10164
122	10163
121	10161
120	10160
3428	14888
3429	14889
3424	14881
3425	14882
3426	14884
3427	14885
4462	1609
4394	1600
4411	1602
4429	1604
8637	20959
21988	5477
21986	5474
21987	5475
3135	14268
3136	14269
21984	5471
3131	14264
3132	14265
3133	14266
3134	14267
3128	14260
3129	14262
3130	14263
12881	25899
8636	20956
16344	29901
16343	29900
16346	29903
16345	29902
16348	29905
16347	29904
16350	29907
16349	29906
16351	29909
23365	7340
23366	7341
12878	25896
15690	29129
23369	7348
23370	7349
23500	7540
23501	7541
23502	7543
23503	7545
23504	7546
7231	19348
4499	16138
4500	16139
7228	19344
4498	16137
7230	19347
4494	16132
4495	16133
7227	19343
746	10994
747	10995
744	10992
745	10993
742	10990
743	10991
9670	2217
9660	2216
9651	2215
9688	2219
9679	2218
1242	11649
1241	11648
1236	11641
24887	9420
24890	9423
1237	11642
24891	9425
1238	11644
1240	11647
1239	11646
5912	17777
5911	17775
5910	17774
5909	17773
5908	17772
5907	17771
5906	17770
5913	17778
14652	27949
14651	27948
14647	27943
14646	27941
14645	27940
14650	27947
14649	27946
14648	27944
8991	21394
8992	21395
8993	21396
8994	21397
8987	21390
8988	21391
8989	21392
8990	21393
8995	21398
8996	21399
14249	27491
8188	20446
8187	20445
14250	27492
14253	27495
14252	27494
8184	20441
8183	20440
14256	27498
8191	20449
8190	20448
24792	9289
24791	9288
24788	9285
24787	9284
24790	9287
24789	9286
24785	9281
24786	9283
149	10206
148	10204
147	10203
146	10201
150	10208
17329	30998
17330	30999
20330	34439
20329	34438
17321	30990
20324	34432
17323	30992
17324	30993
17325	30994
20328	34436
20327	34435
17328	30997
13574	26720
13575	26721
13576	26722
13577	26723
13578	26724
13579	26725
13580	26727
13581	26728
13582	26729
11579	24378
11577	24375
11576	24374
16263	2981
11578	24376
16314	2987
16306	2986
11575	24373
11574	24372
24667	9106
15330	28717
15329	28716
15328	28715
15327	28713
15326	28712
15325	28711
15324	28710
15332	28719
15331	28718
21199	438
21189	436
21195	437
21186	435
21164	432
21172	433
21150	430
21158	431
24666	9105
18954	32871
18953	32870
18955	32872
18956	32875
18958	32877
18957	32876
18959	32879
11099	23802
11100	23803
11098	23800
11102	23806
11101	23805
13936	27138
13932	27132
13930	27130
13931	27131
13934	27136
13935	27137
13933	27134
12454	25400
12455	25401
12456	25402
12457	25403
12458	25404
12459	25405
12460	25406
12461	25407
12462	25408
12463	25409
18483	32295
18482	32294
18480	32291
18481	32293
18484	32298
15279	28656
15277	28654
11915	24769
15276	28651
21906	5355
18332	32123
18331	32122
18330	32121
18329	32120
18336	32127
18335	32126
18334	32125
11910	24763
18337	32129
21904	5352
21903	5351
21902	5350
13193	26265
13192	26264
13194	26267
13189	26260
13191	26263
13190	26262
13195	26268
20818	3799
20817	3798
20816	3797
20814	3791
20813	3790
20815	3793
9122	2154
9133	2155
9143	2156
9152	2157
21627	4985
21626	4984
9112	2153
21630	4989
21629	4988
9172	2159
3019	14111
2984	14068
2985	14069
2982	14066
2983	14067
2981	14064
2979	14062
2980	14063
2978	14060
18644	3248
18601	3243
18575	3240
18634	3247
18620	3245
18610	3244
17597	31287
17594	31283
16938	30561
16937	30560
16940	30563
16939	30562
16942	30565
16941	30564
16944	30567
16943	30566
16946	30569
16945	30568
17592	31280
6270	18189
6267	18185
6266	18184
6269	18187
6268	18186
6263	18181
6262	18180
6265	18183
6264	18182
2585	13493
21780	519
21721	511
21713	510
21737	513
21745	514
21767	517
21760	516
3020	14112
3018	14110
3532	15007
3531	15006
16777	30387
3529	15004
3528	15003
16772	30380
3526	15001
3525	15000
19496	33494
16779	30389
16778	30388
3533	15009
3021	14114
3022	14115
6513	18475
6512	18474
22292	5869
22291	5868
22290	5866
17687	31388
17688	31389
17685	31386
17686	31387
17684	31385
17683	31382
17681	31380
17682	31381
21063	4166
21062	4165
21061	4161
21060	4160
21064	4168
22795	6543
24337	8648
24335	8646
2324	13143
24336	8647
7475	19634
7476	19635
7477	19636
7478	19637
7472	19630
7473	19632
7474	19633
5729	17570
5731	17573
5730	17572
5733	17575
5732	17574
5735	17577
5734	17576
5737	17579
5736	17578
2516	13401
2515	13400
2517	13403
2518	13404
2520	13407
2519	13406
2522	13409
2521	13408
8314	20601
8316	20603
8315	20602
8318	20605
8317	20604
8320	20607
8319	20606
8322	20609
8321	20608
23380	7368
23376	7361
23377	7362
23378	7364
23379	7366
1443	11939
1442	11938
1441	11937
1440	11936
1439	11935
1438	11933
1437	11931
4349	15948
4344	15942
4345	15943
4342	15940
4343	15941
4347	15946
4348	15947
4346	15945
294	1039
248	1033
222	1030
230	1031
270	1036
278	1037
256	1034
793	11069
792	11068
14923	28269
14922	28268
787	11061
14921	28266
789	11063
788	11062
790	11065
14918	28262
14917	28261
791	11066
24345	8660
6013	17898
6014	17899
24347	8665
24348	8666
24349	8668
6008	17893
6006	17890
6007	17891
6011	17896
6012	17897
6009	17894
6010	17895
15433	28843
15432	28841
15431	28840
15436	28847
15435	28846
15434	28845
15438	28849
15437	28848
23893	8084
23894	8085
23895	8086
23896	8087
23889	8080
23890	8081
23891	8082
23892	8083
23897	8088
23898	8089
12271	25178
12266	25170
12267	25171
12268	25172
12269	25173
12270	25177
613	10812
612	10811
611	10810
614	10819
4657	16301
4656	16300
4658	16302
4660	16305
4659	16304
4662	16307
4661	16306
11227	2396
11212	2394
11194	2392
11204	2393
11175	2390
11243	2398
11248	2399
8847	21219
8846	21218
8840	21211
8839	21210
8842	21213
8841	21212
8844	21215
8843	21214
8845	21216
6603	1859
6549	1852
6557	1853
6563	1854
6586	1857
24723	9192
22416	605
22405	604
10469	23109
10468	23108
10464	23103
10463	23101
10462	23100
10467	23107
10466	23106
10465	23105
17165	30819
17164	30818
17161	30814
17163	30817
17162	30816
17158	30810
17160	30813
17159	30812
16149	29677
13721	26884
13724	26887
13723	26886
16146	29673
13719	26880
13720	26883
16144	29670
13725	26889
16151	29679
16150	29678
17464	31148
17465	31149
17459	31140
17460	31142
17461	31144
17462	31146
17463	31147
20522	34668
20523	34669
20517	34662
20518	34663
20516	34660
20520	34666
20521	34667
20519	34665
22748	6488
22749	6489
22746	6482
22745	6480
22747	6486
14784	28106
14785	28107
20857	3854
14783	28105
14782	28103
20856	3850
14781	28101
11809	24652
11810	24653
11807	24650
11808	24651
11813	24656
11814	24657
20858	3858
14787	28109
10181	22760
10182	22761
10183	22762
10184	22763
10185	22764
10186	22765
10187	22769
18099	31859
18094	31852
18095	31853
18092	31850
18093	31851
18098	31856
18096	31854
18097	31855
18763	32620
18764	32622
18765	32623
18766	32625
18767	32626
18768	32627
18769	32628
18770	32629
4674	16326
21320	4558
21321	4559
21318	4556
21319	4557
21317	4552
15883	29352
21315	4550
21316	4551
4672	16321
4671	16320
14081	27305
14080	27304
14082	27306
14077	27301
14076	27300
14079	27303
14078	27302
15887	29357
14083	27309
12317	25233
12316	25232
12320	25237
12319	25236
12318	25235
12321	25238
24499	8863
24502	8868
24503	8869
19214	33179
19213	33178
19209	33170
19212	33176
19211	33175
19210	33174
16868	30488
16862	30482
16863	30483
16860	30480
16861	30481
16866	30486
16867	30487
16864	30484
16865	30485
23117	7009
23116	7008
23110	7001
23109	7000
23112	7003
23111	7002
23114	7005
23113	7004
23115	7006
6686	18682
6687	18683
19307	33283
19306	33282
6690	18686
6691	18687
19310	33287
19309	33286
19312	33289
19311	33288
23403	740
23410	741
23418	742
23432	744
23440	745
23457	747
3213	14596
23822	7988
19788	33825
3205	14566
6122	18024
6123	18025
6121	18023
19787	33823
6120	18021
19791	33829
19790	33828
6125	18028
6126	18029
17089	30731
17090	30732
17091	30733
17092	30734
17093	30735
17094	30736
17095	30739
17749	31463
17748	31462
17747	31461
17746	31460
17753	31467
17752	31466
17751	31465
17750	31464
17755	31469
17754	31468
22189	5740
22190	5741
3212	14592
22192	5743
22193	5744
22194	5745
22195	5746
22196	5747
984	11301
985	11302
986	11305
987	11306
988	11307
3725	15216
3726	15217
3723	15214
3724	15215
3721	15212
3722	15213
3719	15210
3720	15211
3727	15219
4861	16549
4856	16543
